IPLAN	ICURSO	TITULO	ITEMA	IRECURSO	BACTIVO	IUSUARIOCRE	IAPPCRE	IPCRE	FHCRE	IUSUARIOULT	IAPPULT	IPULT	FHULT
045012	READM	Obtención de reportes desde ContaPyme móvil											
045013	READM	Ejemplo de consulta de un reporte de Cartera											
045014	READM	Ejemplo de consulta de un reporte de Ventas											
045015	READM	Configuración de los usuarios móviles											
045016	READM	Configuración de los perfiles de seguridad para clientes móviles											
005005	FACELE	Facturación electrónica conceptos básicos y normatividad											
005	FACELE	Vídeos Generales											
010	FACELE	Facturación por módulo Automatización Documentos											
015	FACELE	Facturación por módulo Inventarios y Facturación											
010005	FACELE	Factura electrónica de venta por operación de ingresos											
010010	FACELE	Nota crédito electrónica por módulo automatización de documentos											
010015	FACELE	Nota débito electrónica por módulo automatización de documentos											
015005	FACELE	Factura electrónica de venta por inventarios y facturación											
015010	FACELE	Nota crédito electrónica por módulo de inventarios y facturación											
020005	FACELE	Registro ante DIAN y SET habilitación											
020	FACELE	PT TFHKA											
025	FACELE	PT Factura1											
030	FACELE	PT Cenet											
020010	FACELE	Registro secuenciales habilitación portal TFHKA											
020015	FACELE	Configuración modo habilitación ContaPyme											
020020	FACELE	Generación Formato 1876 y Asociación PT TFHKA											
020025	FACELE	Registro secuenciales producción portal TFHKA											
020030	FACELE	Configuración modo producción ContaPyme											
005010	FACELE	Facturación electrónica, Contingencia y POS											
005006	FACELE	Guía de documentos electrónicos.											
005015	FACELE	Personalización de documentos de impresión.											
025010	FACELE	Configuración modo habilitación ContaPyme											
025015	FACELE	Solicitar Formato 1876 y Asociación PT F1											
025020	FACELE	Configuración modo producción ContaPyme											
030005	FACELE	Inicio de facturación electrónica desde el portal de clientes											
030010	FACELE	Paso 1 Facturación electrónica Cenet											
030015	FACELE	Paso 2 Solicitar resolución de facturación electrónica Cenet											
030020	FACELE	Paso 3 Cargar documentos al portal, facturación electrónica Cenet											
030025	FACELE	Paso 4 Finalizar habilitación facturación electrónica Cenet											
030030	FACELE	Paso 5 Configuración facturación electrónica en ContaPyme Cenet											
010	CPCAPR8	Sistema Básico											
015	CPCAPR8	Contabilidad											
020	CPCAPR8	Cartera y Proveedores											
025	CPCAPR8	Automatización de Documentos											
030	CPCAPR8	Nómina Contable											
035	CPCAPR8	Inventarios, Compras y Facturación											
040	CPCAPR8	Inventarios POS											
045	CPCAPR8	Inventarios Plus											
050	CPCAPR8	Plataforma de Documentos											
055	CPCAPR8	ContaExcel 2.0											
048	CPCAPR8	Facturación Electrónica											
065	CPCAPR8	Operaciones en Bloque											
010005	CPCAPR8	Sistema básico ContaPyme R8											
010010	CPCAPR8	Cambios generales ContaPyme R8											
010015	CPCAPR8	Cambios en catálogos ContaPyme R8											
010020	CPCAPR8	Generación de copias de seguridad											
010025	CPCAPR8	Guía para manejo de copias de seguridad ContaPyme/AgroWin											
015005	CPCAPR8	Contabilidad ContaPyme R8											
015010	CPCAPR8	Curso básico de contabilidad											
020005	CPCAPR8	Cartera y Proveedores ContaPyme R8											
020010	CPCAPR8	Manejo de Intereses ContaPyme R8											
025005	CPCAPR8	Automatización Documentos ContaPyme R8 											
030005	CPCAPR8	Nómina contable R8											
035005	CPCAPR8	Inventarios Básico I ContaPyme R8											
035010	CPCAPR8	Inventarios Básico II ContaPyme R8											
035020	CPCAPR8	Normatividad día sin IVA											
035022	CPCAPR8	Configuraciones día sin IVA R8											
040005	CPCAPR8	Inventarios POS											
045005	CPCAPR8	Inventarios Plus ContaPyme R8											
048005	CPCAPR8	F.E. Normatividad y conceptos básicos											
048010	CPCAPR8	Guía de documentos electrónicos											
048015	CPCAPR8	Facturación electrónica, Contingencia y POS											
048020	CPCAPR8	Personalización de documentos de impresión.											
048025	CPCAPR8	F.E. Venta por operación de ingresos. (Automatización de Documentos)											
048027	CPCAPR8	Nota crédito electrónica por módulo automatización de documentos											
048029	CPCAPR8	Nota débito electrónica por módulo automatización de documentos											
048035	CPCAPR8	F.E. Venta por operación de facturación. (Inventarios, compras y facturación)											
048037	CPCAPR8	Nota crédito electrónica por módulo de inventarios y facturación											
048050	CPCAPR8	PT Cenet. Inicio de facturación electrónica desde el portal de clientes.											
048051	CPCAPR8	PT Cenet. Paso 1 Inicio facturación electrónica 											
048052	CPCAPR8	PT Cenet. Paso 2 Solicitar resolución de facturación electrónica											
048053	CPCAPR8	PT Cenet. Paso 3 Cargar documentos al portal											
048054	CPCAPR8	PT Cenet. Paso 4 Finalizar habilitación 											
550001	VPACOMERCI	Explicación encabezado de la operación											
550002	VPACOMERCI	Configuración de la numeración de documentos											
550003	VPACOMERCI	Configuración de la fecha por defecto en la operación											
550004	VPACOMERCI	Explicación paso de liquidación de impuestos											
550005	VPACOMERCI	Explicación paso de formas de pago											
550006	VPACOMERCI	Explicación de configuración de formas de pago por defecto											
550007	VPACOMERCI	Programación a cuotas											
550008	VPACOMERCI	Programación escalonada a cuotas											
600001	VPACOMERCI	Descripción general del módulo de Inventarios básico											
048055	CPCAPR8	PT Cenet. Paso 5 Configuración en ContaPyme											
010	SUMMIT2024	Curso Virtual: Summit 2024											
010010	SUMMIT2024	Curso Virtual: Cierre de Año Contable y Fìscal.											
010020	SUMMIT2024	Curso Virtual: Nòmina y Prestaciones Sociales											
010030	SUMMIT2024	Curso Virtual: Planeaciòn Tributaria											
010	DEVSDIAN	Curso Virtual: Documentos Electrónicos: Visitas y Sanciones DIAN 2025											
010010	DEVSDIAN	Curso Virtual: Documentos Electrónicos: Visitas y Sanciones DIAN 2025											
040035	CP40MOD680	Aumento de salarios											
050005	CPCAPR8	Plataforma de documentos R8											
600014	VPACOMERCI	Elementos de inventario											
600015	VPACOMERCI	Concepto de elemento de inventario											
600016	VPACOMERCI	¿Cómo se crea un elemento de inventario?											
010	EDCES	Curso Virtual : Exógena 2025: Domina los Cambios y Evita Sanciones											
065005	CPCAPR8	Operaciones en bloque R8											
065010	CPCAPR8	Duplicación de operaciones en bloque R8											
055005	CPCAPR8	Qué es Contaexcel 2.0?											
055010	CPCAPR8	ContaExcel 2.0 sin conexión a ContaPyme											
055015	CPCAPR8	ContaExcel 2.0 con conexión a ContaPyme											
055020	CPCAPR8	Contaexcel 2.0 - Funciones de contabilidad											
055025	CPCAPR8	Contaexcel 2.0 - Funciones de cartera											
055030	CPCAPR8	Contaexcel 2.0 - Funciones de inventarios											
055035	CPCAPR8	Contaexcel 2.0 - Funciones de ventas											
055040	CPCAPR8	Contaexcel 2.0  - Funciones con filtro											
015015	CPCAPR8	Manejo de la herramienta de cálculo automático de impuestos											
010030	CPCAPR8	Migración de R7 a R8 - Preparación de la base de datos											
020015	CPCAPR8	Qué es deterioro de cartera?											
040010	CPCAPR8	Formulario rápido de terceros											
010035	CPCAPR8	Procesamiento de una operación											
010037	CPCAPR8	Búsqueda y filtros en el manejador de operaciones											
010034	CPCAPR8	Navegación en la plataforma											
010040	CPCAPR8	Catálogo documentos de soporte											
010042	CPCAPR8	Catálogo documentos de impresión											
015020	CPCAPR8	Operación de movimiento contable											
015025	CPCAPR8	Ejemplo - Operación de movimiento contable											
015030	CPCAPR8	Operación de acciones automáticas de fin de mes											
015035	CPCAPR8	Cierre definitivo de mes											
015037	CPCAPR8	Drill Down ( Historia del dato de los informes)											
015026	CPCAPR8	Operación de cargue inicial de cuentas											
020017	CPCAPR8	Métodos de deterioro de cartera											
020018	CPCAPR8	Configuraciones Deterioro de cartera											
020019	CPCAPR8	Operación de deterioro de cartera											
020020	CPCAPR8	Operación de reversión de deterioro											
010	CPNE821	Todo lo que debe saber sobre Nómina Electrónica											
600050	VPACOMERCI	Consulta de saldos de inventario											
600051	VPACOMERCI	Informe de saldos de inventario por centro de costos											
010010	CPNE821	Todo lo que debe saber sobre Nómina Electrónica											
010	ACTCAP821	Mantenga su sistema al día: Actualícese super fácil											
010010	ACTCAP821	¿Cómo actualizar su sistema? Le enseñamos											
010	CONFIMP921	Configure sus impuestos en ContaPyme® según lineamientos DIAN											
600055	VPACOMERCI	Reporte de facturas de venta											
010010	CONFIMP921	Configure sus impuestos en ContaPyme® según lineamientos DIAN											
010	DISTNE	Módulo de Nómina											
010010	DISTNE	Reunión con distribuidores 30/10/2021											
650001	VPACOMERCI	Descripción general del módulo											
010	CPNE1021	ABC de Nómina Electrónica para Pymes.											
010010	CPNE1021	ABC de Nómina Electrónica para Pymes.											
010	SINIVA2021	Días sin IVA 2021 en ContaPyme®											
010010	SINIVA2021	Normatividad Días Sin IVA 2021											
010020	SINIVA2021	Manejo ContaPyme® Días Sin IVA 2021											
010020	DISTNE	Reunión distribuidores 04/11/2021											
010030	DISTNE	Reunión distribuidores 05/11/2021											
010040	DISTNE	Reunión distribuidores 06/11/2021											
010050	DISTNE	Reunión con distribuidores 23/10/2021											
010001	DISTNE	Reunión con distribuidores 20/10/2021											
010	CPNE1	Actualice y active su licencia en ContaPyme®											
010010	CPNE1	¿Cómo actualizar? Nuevo módulo Nómina 2021											
700001	VPACOMERCI	Descripción general del módulo											
700002	VPACOMERCI	Concepto de inventario contable, físico y disponible											
100	VPFACTURA	SISTEMA BÁSICO											
200	VPFACTURA	CARTERA Y PROVEEDORES											
250	VPFACTURA	AUTOMATIZACIÓN DE DOCUMENTOS											
010020	CPNE1	¿Cómo activar la licencia de Nómina?											
020	CPNE1	Aprenda sobre Nómina en ContaPyme®											
020010	CPNE1	¿Cómo funciona la Nómina en ContaPyme®?											
020020	CPNE1	Módulo de Nómina: Guía de implementación											
030	CPNE1	Ejemplos Prácticos											
030010	CPNE1	Reporte en bloque de Nómina Electrónica											
550	VPFACTURA	COMPONENTES COMUNES EN LAS OPERACIONES											
600	VPFACTURA	INVENTARIOS BÁSICO											
650	VPFACTURA	INVENTARIOS COMERCIAL											
030020	CPNE1	Pago de novedades: Comisiones, Vacaciones, Incapacidades											
030030	CPNE1	Liquidación de Prima											
100020	VPFACTURA	Catálogo de terceros											
100025	VPFACTURA	Filtrado de columna terceros											
100001	VPFACTURA	Descripción general del módulo											
030040	CPNE1	Pago nómina mensual y reporte de nómina electrónica en bloque											
030050	CPNE1	Pago Nómina Quincenal y Reporte de Nómina Electrónica Individual											
040	CPNE1	Curso virtual 7 de Diciembre: Ejemplos prácticos de Nómina											
040010	CPNE1	Nómina de ContaPyme®: Ejemplos prácticos											
030060	CPNE1	Liquidación de contratos en ContaPyme®											
030070	CPNE1	Liquidación de prima en ContaPyme® 											
010	CPCAPNE	INTRODUCCIÓN											
010010	CPCAPNE	¿Cómo funciona el módulo de Nómina en ContaPyme®?											
010020	CPCAPNE	Términos y definiciones de nómina en ContaPyme											
010030	CPCAPNE	Paso a paso de la nómina en ContaPyme											
010015	CPCAPNE	¿Cómo actualizar? Nuevo módulo Nómina 2021 V3											
010016	CPCAPNE	¿Cómo activar la licencia de Nómina?											
020	CPCAPNE	IMPLEMENTACIÓN											
020010	CPCAPNE	Parametrización módulo nómina en ContaPyme											
100021	VPFACTURA	Navegación en el catálogo de terceros											
100022	VPFACTURA	Búsqueda de terceros											
100023	VPFACTURA	Ordenamiento de terceros											
100024	VPFACTURA	Agrupación de terceros											
100026	VPFACTURA	Tipos de terceros											
020020	CPCAPNE	Registro inicial nómina en ContaPyme											
020025	CPCAPNE	Cargue inicial asistido de conceptos de nómina en ContaPyme®											
100029	VPFACTURA	Filtrado avanzado de terceros											
100030	VPFACTURA	Creación de un tercero											
100031	VPFACTURA	Ejemplo 1 - Creación de un tercero											
100032	VPFACTURA	Ejemplo 2 - Creación de un tercero											
100033	VPFACTURA	Modificación de la información de un tercero											
100034	VPFACTURA	Adición de foto al tercero											
100036	VPFACTURA	Duplicación de un tercero											
030	CPCAPNE	ACTIVACIÓN NÓMINA ELECTRÓNICA											
100040	VPFACTURA	Visualización de un tercero											
040	CPCAPNE	PAGO DE NÓMINA Y NOVEDADES											
040010	CPCAPNE	Pago nómina mensual y reporte de nómina electrónica en bloque											
040020	CPCAPNE	Pago de novedades: Comisiones, Vacaciones, Incapacidades											
040015	CPCAPNE	Pago Nómina Quincenal y Reporte de Nómina Electrónica Individual											
100046	VPFACTURA	Cambios en la presentación del catálogo de terceros											
050	CPCAPNE	LIQUIDACIÓN DE PRESTACIONES Y CONTRATOS											
050010	CPCAPNE	Liquidación de prima en ContaPyme® 											
050030	CPCAPNE	Liquidación de contratos en ContaPyme®											
060010	CPCAPNE	¿Cómo generar el reporte de pago de nómina electrónica?											
060	CPCAPNE	NÓMINA ELECTRÓNICA											
060020	CPCAPNE	¿Cómo generar en bloque el reporte de pago de nómina electrónica?											
060025	CPCAPNE	¿Cómo realizar una nota de ajuste de reemplazo en nómina electrónica?											
060026	CPCAPNE	¿Cómo realizar una nota de ajuste de eliminación en nómina electrónica?											
050020	CPCAPNE	Liquidación de cesantías en ContaPyme®											
050025	CPCAPNE	Liquidación de intereses de cesantías en ContaPyme®											
050011	MIESCA	Diferencias procedimentales entre Proveedores Tecnológicos											
010	TRIBUT2022	Actualización Tributaria 2022											
010010	TRIBUT2022	Actualización Tributaria 2022											
100	CAPCPR8DIS	Reunión Distribuidores 2022											
010	PREPNE2022												
010010	PREPNE2022	¿Está listo para el reporte de Nómina Electrónica?											
010	EXÓ2022	¿Cómo presentar su información exógena? Sesión I											
020	EXÓ2022	¿Cómo presentar su información exógena? Sesión II											
010010	EXÓ2022	¿Cómo presentar su información exógena? Sesión I											
020010	EXÓ2022	¿Cómo presentar su información exógena? Sesión II											
010	EXOG2022	¿Cómo presentar su información exógena? Sesión I											
010010	EXOG2022	¿Cómo presentar su información exógena? Sesión I											
020	EXOG2022	¿Cómo presentar su información exógena? Sesión II											
020010	EXOG2022	¿Cómo presentar su información exógena? Sesión II											
110	CAPCPR8DIS	Nómina Electrónica para Distribuidores											
110010	CAPCPR8DIS	Reunión con distribuidores 20/10/2021											
110020	CAPCPR8DIS	Reunión con distribuidores 23/10/2021											
110030	CAPCPR8DIS	Reunión con distribuidores 30/10/2021											
110040	CAPCPR8DIS	Reunión con distribuidores 04/11/2021											
110050	CAPCPR8DIS	Reunión con distribuidores 05/11/2021											
110060	CAPCPR8DIS	Reunión con distribuidores 06/11/2021											
100020	CAPCPR8DIS	Reunión con Distribuidores 02/02/2022											
100030	CAPCPR8DIS	Reunión con Distribuidores 26/03/2022											
100040	CAPCPR8DIS	Reunión con Distribuidores 29/03/2022											
010	CPFORM2516	Capacitación: Formato 2516 - Conciliación fiscal											
100086	VPFACTURA	Manejador de operaciones											
100087	VPFACTURA	Concepto de fecha de trabajo											
100088	VPFACTURA	Personalización de la barra de herramientas de acceso rapido											
100089	VPFACTURA	Opciones de visualización del manejador de operaciones											
100090	VPFACTURA	Opciones de cache del manejador de operaciones											
010010	CPFORM2516												
100091	VPFACTURA	Cómo crear una operación											
100092	VPFACTURA	Qué es una operación?											
100093	VPFACTURA	Ejemplo 1 Cómo crear una operación											
100094	VPFACTURA	Explicación encabezado de la operación											
100095	VPFACTURA	Impresión del soporte de una operación											
100096	VPFACTURA	Modificación de una operación											
010	CPDRJUR22	Declaración de renta AG 2021 para personas jurídicas											
100098	VPFACTURA	Duplicación de una operación											
100099	VPFACTURA	Anulación de una operación											
010010	CPDRJUR22												
100101	VPFACTURA	Comentarios sobre la operación											
120	CAPCPR8DIS	Documento soporte en adquisiciones efectuados a no obligados a facturar											
120010	CAPCPR8DIS												
100050	CAPCPR8DIS	Reunión con Distribuidores 23/04/2022											
010	CPDSNO2022	Guía para aprender de documento soporte en compras a no obligados a emitir factura electrónica											
100106	VPFACTURA	Búsqueda de operaciones											
100107	VPFACTURA	Filtros de la barra de estado											
010010	CPDSNO2022												
100060	CAPCPR8DIS	Reunión con Distribuidores 28/04/2022											
100070	CAPCPR8DIS	Reunión con Distribuidores 06/05/2022											
010	INFEXOCP22	Generación de Información Exógena AG 2021											
010010	INFEXOCP22												
010	PRESCOM22	Demostración software ContaPyme®											
010010	PRESCOM22	Descubra por qué ContaPyme® es la solución que su empresa necesita											
010	INDFIN2022	Indicadores Financieros para Pymes 2022											
100115	VPFACTURA	Opciones de navegación y edición en las operaciones											
100116	VPFACTURA	Orden de visualización de las operaciones											
010010	INDFIN2022												
100118	VPFACTURA	Procesamiento de una operación											
100119	VPFACTURA	Bitácora de verificación y proceso de la operación											
100120	VPFACTURA	Movimiento generado por la operación											
100121	VPFACTURA	Desproceso de una operación											
100080	CAPCPR8DIS	Reunión con Distribuidores 27/05/2022											
100090	CAPCPR8DIS	Reunión con Distribuidores 03/06/2022											
100100	CAPCPR8DIS	Reunión con Distribuidores 10/06/2022											
100126	VPFACTURA	Trazabilidad de un documento											
100127	VPFACTURA	Búsqueda y filtros en el manejador de operaciones											
100128	VPFACTURA	Filtro de operaciones por año, mes, día y semana											
100129	VPFACTURA	Filtro de operaciones por usuario											
100130	VPFACTURA	Filtro de operaciones por tipo de documento											
100131	VPFACTURA	Filtro de operaciones por tipo de operacion											
100132	VPFACTURA	Navegación en la plataforma											
100133	VPFACTURA	Navegación en la plataforma - Cajas de diálogo											
100134	VPFACTURA	Navegación en una operación											
100135	VPFACTURA	Navegación en un seleccionador											
010	CGINVE2022	Control y gestión moderna de inventarios											
010010	CGINVE2022												
100110	CAPCPR8DIS	Reunión con Distribuidores 17/06/2022											
010	RECEPDOC22	Factura electrónica de venta como título valor											
010010	RECEPDOC22	Recepción de documentos electrónicos											
010	DRENPNAT22	Declaración de renta para personas naturales AG 2021											
010010	DRENPNAT22	Renta personas naturales residentes no obligadas a llevar contabilidad											
100120	CAPCPR8DIS	Reunión con Distribuidores 08/07/2022											
010	RECDOCCP22	Recepción de Documentos en ContaPyme®											
010010	RECDOCCP22												
010	DOCSOPNO22	Documento soporte a no obligados a facturar en ContaPyme®											
010010	DOCSOPNO22												
010	REAL-DE822	Realidad de los Documentos Electrónicos											
010010	REAL-DE822												
010	DSNO2022	Introducción											
010010	DSNO2022	Documento soporte a no obligados a facturar: ¿Qué es?											
020	DSNO2022	Pasos en el portal DIAN											
030020	CPCAPNE	Nómina Electrónica | Paso 3: Configurar y Habilitar desde ContaPyme											
020020	DSNO2022	Solicitar resolución DIAN											
055060	MIESCA	Nómina Electrónica | Paso 1: Registro en la DIAN											
030	DSNO2022	Configuración en ContaPyme											
030010	DSNO2022	Configuración en el software ContaPyme®											
040	DSNO2022	Ejemplos prácticos											
040010	DSNO2022	Ejemplo de documento soporte desde la operación de gastos y su nota de ajuste											
040020	DSNO2022	Ejemplo de documento soporte desde la operación de compras y su nota de ajuste											
040030	DSNO2022	Ejemplo de documento soporte desde la operación de abono CXP y su nota de ajuste											
010	REC-DOC-22	Actualice su sistema											
010010	REC-DOC-22	Proceso de actualización del sistema ContaPyme®											
020	REC-DOC-22	Introducción											
020010	REC-DOC-22	¿Qué es Recepción de Documentos y Eventos Electrónicos?											
030	REC-DOC-22	Configuraciones											
030010	REC-DOC-22	Paso a paso en portal de clientes											
030020	REC-DOC-22	Activación desde explorador gráfico de la empresa											
040	REC-DOC-22	Funcionamiento											
040010	REC-DOC-22	¿Cómo funciona Recepción de Documentos en ContaPyme®?											
100130	CAPCPR8DIS	Reunión con Distribuidores 31/08/2022											
010	ACT-CP2022	Proceso de actualización del sistema ContaPyme®											
010010	ACT-CP2022	Mantenga su sistema al día											
010	CP40MOD094	INTRODUCCIÓN											
020	CP40MOD094	IMPLEMENTACIÓN											
030	CP40MOD094	ACTIVACIÓN NÓMINA ELECTRÓNICA											
040	CP40MOD094	PAGO DE NÓMINA Y NOVEDADES											
050	CP40MOD094	LIQUIDACIÓN DE PRESTACIONES Y CONTRATOS											
060	CP40MOD094	NÓMINA ELECTRÓNICA											
010010	CP40MOD094	¿Cómo funciona el módulo de Nómina en ContaPyme®?											
010020	CP40MOD094	Términos y definiciones de nómina en ContaPyme											
010030	CP40MOD094	Paso a paso de la nómina en ContaPyme											
200001	VPFACTURA	Descripción general del módulo											
020010	CP40MOD094	Parametrización módulo nómina en ContaPyme											
020020	CP40MOD094	Registro inicial nómina en ContaPyme											
200004	VPFACTURA	Creación de cuenta por cobrar por movimiento contable											
200005	VPFACTURA	Ejemplo 1 Creación cuenta por cobrar por movimiento contable											
200006	VPFACTURA	Ejemplo 2 Creación cuenta por cobrar por movimiento contable											
200007	VPFACTURA	Campos de la operación de movimiento contable relacionados con cartera											
200008	VPFACTURA	Tercero de transacción y tercero de cartera											
200009	VPFACTURA	Fechas de una operación											
200010	VPFACTURA	Manejo de referencias											
200011	VPFACTURA	Asignación y verificación del cupo de credito a un cliente											
200012	VPFACTURA	Abono a cuenta por pagar por movimiento contable											
200013	VPFACTURA	Ejemplo 1 Abono a cuenta por cobrar por movimiento contable											
200014	VPFACTURA	Ejemplo 2 Abono a cuenta por cobrar por movimiento contable											
200015	VPFACTURA	¿Cómo generar una consulta de saldos de cuentas por pagar?											
200019	VPFACTURA	¿Cómo generar un informe de movimiento de cuentas por cobrar?											
200020	VPFACTURA	¿Cómo generar un informe de detalle de cuentas por cobrar?											
200021	VPFACTURA	Creación de cuenta por pagar por movimiento contable											
200022	VPFACTURA	Ejemplo 1 Creación de cuenta por pagar por movimiento contable											
200023	VPFACTURA	Ejemplo 2 Creación de cuenta por pagar por movimiento contable											
200024	VPFACTURA	Configuraciones iniciales para programación de pagos											
200025	VPFACTURA	Generación de programación de pagos											
200026	VPFACTURA	Ejemplo 1 Generación de programación de pagos											
010010	CP40MOD330	Proceso de actualización del sistema ContaPyme®											
030010	CP40MOD094	Paso 1: Registro en DIAN como emisor de Nómina Electrónica											
030020	CP40MOD094	Paso 3: Activación de Nómina en ContaPyme® y habilitación											
030030	CP40MOD094	Paso 4: Sincronizar a producción en portal DIAN											
040010	CP40MOD094	Pago nómina mensual y reporte de nómina electrónica en bloque											
020	CP40MOD330	INTRODUCCIÓN											
040020	CP40MOD094	Pago de novedades: Comisiones, Vacaciones, Incapacidades											
115320	CAPCPR8DIS	Reunión con Distribuidores 27/12/2023											
020010	CP40MOD330	¿Qué es Recepción de Documentos y Eventos Electrónicos?											
040050	CP40MOD094	Cambios masivos en contratos											
050019	CP40MOD094	Cálculo y pago de cesantías											
030	CP40MOD330	CONFIGURACIONES											
250001	VPFACTURA	Descripción general del módulo											
250002	VPFACTURA	Explicación conceptual de la automatización de operaciones											
		Cálculo y pago de intereses a las cesantías											
060010	CP40MOD094	¿Cómo generar el reporte de pago de nómina electrónica?											
060020	CP40MOD094	¿Cómo generar en bloque el reporte de pago de nómina electrónica?											
060011	CP40MOD094	¿Cómo realizar una nota de ajuste de reemplazo en nómina electrónica?											
010013	CP40MOD094	¿Cómo actualizar? Nuevo módulo Nómina 2021											
010014	CP40MOD094	¿Cómo activar la licencia de Nómina?											
020022	CP40MOD094	Cargue inicial asistido de conceptos de nómina en ContaPyme®											
040011	CP40MOD094	Pago Nómina Quincenal y Reporte de Nómina Electrónica Individual											
010	CP40MOD330	ACTUALICE SU SISTEMA											
250013	VPFACTURA	Operación de ingresos											
250014	VPFACTURA	Ejemplo 1 Operación de ingresos											
250015	VPFACTURA	Ejemplo 2 facturación de un servicio											
250016	VPFACTURA	Implementación impuesto nacional al consumo de bolsas plásticas											
250019	VPFACTURA	Operación de crear préstamo o anticipo (CxC)											
250020	VPFACTURA	Ejemplo 1 crear préstamo o anticipo (CxC)											
250021	VPFACTURA	Ejemplo 2 anticipo a proveedor de servicio											
250022	VPFACTURA	Operación de abono a cuentas por cobrar											
250023	VPFACTURA	Ejemplo 1 Abono a cuentas por cobrar											
250024	VPFACTURA	Ejemplo 2 Abono a cuenta por cobrar											
250025	VPFACTURA	Opciones especiales de la barra de herramientas de la operación de abono a cuenta por cobrar											
030010	CP40MOD330	Paso a paso en portal de clientes											
250027	VPFACTURA	Operación de crear crédito o anticipo (CxP)											
250028	VPFACTURA	Ejemplo 1 crear crédito o anticipo (CxP)											
250029	VPFACTURA	Ejemplo 2 Prestamo del banco											
250030	VPFACTURA	Ejemplo 1 Anticipo de un cliente											
030020	CP40MOD330	Activación desde explorador gráfico de la empresa											
040	CP40MOD330	FUNCIONAMIENTO											
040010	CP40MOD330	¿Cómo funciona Recepción de Documentos en ContaPyme®?											
010	CP40MOD340	INTRODUCCIÓN											
020	CP40MOD340	PASOS EN EL PORTAL DIAN											
030	CP40MOD340	CONFIGURACIÓN EN CONTAPYME											
040	CP40MOD340	EJEMPLOS PRÁCTICOS											
010010	CP40MOD340	Documento soporte a no obligados a facturar: ¿Qué es?											
020020	CP40MOD340	Solicitar resolución DIAN											
030010	CP40MOD340	Configuración en el software ContaPyme®											
040010	CP40MOD340	Ejemplo de documento soporte desde la operación de gastos y su nota de ajuste											
040020	CP40MOD340	Ejemplo de documento soporte desde la operación de compras y su nota de ajuste											
040030	CP40MOD340	Ejemplo de documento soporte desde la operación de abono CXP y su nota de ajuste											
040011	CP40MOD330	Validar el tipo de factura en el archivo XML											
040012	CP40MOD330	Notas crédito sobre facturas electrónicas con eventos - Tip ContaPyme											
040013	CP40MOD330	Validar el estado de una factura electrónica en el portal de la DIAN											
100140	CAPCPR8DIS	Reunión con Distribuidores 07/10/2022											
100150	CAPCPR8DIS	Reunión con Distribuidores 12/10/2022											
010	REFOTRIB22	Lo que cambia con la Reforma Tributaria 2022											
010010	REFOTRIB22												
100160	CAPCPR8DIS	Reunión con Distribuidores 19/10/2022											
100170	CAPCPR8DIS	Reunión con Distribuidores 25/10/2022											
100180	CAPCPR8DIS	Administración de un equipo de soporte técnico - Día 1											
100190	CAPCPR8DIS	Gestión solicitudes de soporte - Día 2											
050023	CP40MOD094	Diferencia entre conceptos de cesantías ContaPyme®											
010	SUMMIT2022	SUMMIT 2022											
010010	SUMMIT2022	Día 1: Planeación financiera 2023											
010020	SUMMIT2022	Día 2: Reforma tributaria 2022											
010030	SUMMIT2022	Día 3: Cierre contable y fiscal 2022											
055010	MIESCA	¿Cómo funciona el módulo de Nómina en ContaPyme®?											
055011	MIESCA	¿Cómo activar la licencia de Nómina?											
055020	MIESCA	Términos y definiciones de nómina en ContaPyme											
055030	MIESCA	Paso a paso de la nómina en ContaPyme											
115010	CAPCPR8DIS	Reunión con Distribuidores 17/01/2023											
010	POS-FE-23	Facturación POS 2023											
010010	POS-FE-23												
115020	CAPCPR8DIS	Reunión con Distribuidores 27/01/2023											
115030	CAPCPR8DIS	Reunión con Distribuidores 09/02/2023											
010	HAB-FE-23	Paso 1: Registro DIAN											
115040	CAPCPR8DIS	Reunión con Distribuidores 10/02/2023											
010010	HAB-FE-23	Generación del set de pruebas ante la DIAN											
020	HAB-FE-23	Paso 2: Solicitar resolución											
020010	HAB-FE-23	Solicitar resolución de facturación electrónica ante la DIAN											
030	HAB-FE-23	Paso 3: Cargar documentos											
040	HAB-FE-23	Paso 4: Configurar en ContaPyme®											
040010	HAB-FE-23	Configuración en ContaPyme®: Activación de facturación electrónica											
040020	HAB-FE-23	Configuración en ContaPyme®: Tipos de documentos de soporte											
050	HAB-FE-23	Paso 5: Finalizar habilitación											
050020	HAB-FE-23	Asociar prefijo para resolución de facturación electrónica DIAN											
030	CP40MOD092	ACTUALIZACIÓN DE RESOLUCIÓN DE FACTURACIÓN ELECTRÓNICA											
030010	CP40MOD092	Solicitar resolución de facturación electrónica ante la DIAN											
030020	CP40MOD092	Asociar prefijo para resolución de facturación electrónica DIAN											
030030	CP40MOD092	Configurar resolución de facturación en ContaPyme®											
010	CP40MOD092	INTRODUCCIÓN											
010010	CP40MOD092	Normatividad y conceptos básicos											
055040	MIESCA	Parametrización módulo nómina en ContaPyme											
055050	MIESCA	Registro inicial nómina en ContaPyme											
055051	MIESCA	Cargue inicial asistido de conceptos de nómina en ContaPyme®											
550001	VPFACTURA	Explicación encabezado de la operación											
550002	VPFACTURA	Configuración de la numeración de documentos											
550003	VPFACTURA	Configuración de la fecha por defecto en la operación											
